6.11365;-75.62966
6.1136;-75.62971
6.11356;-75.62978
6.11353;-75.62986
6.11351;-75.62999
6.11352;-75.63023
6.11361;-75.63044
6.11422;-75.6314
6.11427;-75.63155
6.11428;-75.63162
6.11427;-75.63186
6.11423;-75.63202
6.11418;-75.63211
6.11376;-75.63264
6.1137;-75.63278
6.11368;-75.63295
6.11367;-75.63332
6.11364;-75.6334
6.11359;-75.63348
6.11351;-75.63357
6.11337;-75.63368
6.1133;-75.63372
6.11322;-75.63375
6.11305;-75.63379
6.11281;-75.63379
6.11244;-75.63375
6.11224;-75.63369
6.11207;-75.63362
6.11119;-75.63315
6.11099;-75.63314
6.11078;-75.63324
6.11044;-75.63354
6.11012;-75.63372
6.11005;-75.63374
6.10983;-75.63377
6.10911;-75.63381
6.10864;-75.63376
6.10764;-75.63331
6.10736;-75.63328
6.10628;-75.63339
6.10607;-75.63336
6.10526;-75.63309
6.10515;-75.63307
6.10491;-75.63309
6.10476;-75.63315
6.10464;-75.63323
6.10448;-75.63344
6.10414;-75.63402
6.10403;-75.63416
6.1039;-75.63429
6.10374;-75.63437
6.10366;-75.63439
6.10324;-75.63441
6.10313;-75.63443
6.10297;-75.63449
6.10216;-75.63496
6.10204;-75.63501
6.10186;-75.63503
6.10174;-75.63501
6.10162;-75.63495
6.10158;-75.63492
6.10119;-75.63473
6.10082;-75.6347
6.1;-75.6348
6.09976;-75.63479
6.09861;-75.63463
6.09808;-75.63461
6.09791;-75.63458
6.09779;-75.63453
6.09767;-75.63445
6.09758;-75.63437
6.09747;-75.63418
6.09743;-75.63406
6.09741;-75.63393
6.09744;-75.63353
6.09749;-75.63321
6.09748;-75.63305
6.09743;-75.63293
6.09714;-75.63263
6.0969;-75.63244
6.09679;-75.63237
6.09567;-75.6319
6.09564;-75.63188
6.0955;-75.63182
6.09523;-75.63174
6.09493;-75.63171
6.09202;-75.63165
6.08856;-75.63175
6.08824;-75.63172
6.08771;-75.63159
6.08517;-75.63072
6.08454;-75.63047
6.08434;-75.63042
6.08402;-75.63041
6.08378;-75.63045
6.08331;-75.63067
6.08298;-75.63087
6.08274;-75.63098
6.08254;-75.63103
6.08229;-75.63104
6.0821;-75.63099
6.08191;-75.6309
6.08121;-75.63045
6.08098;-75.63036
6.08074;-75.63034
6.08057;-75.63036
6.0801;-75.6305
6.0777;-75.63136
6.07755;-75.63143
6.07728;-75.63159
6.07576;-75.63277
6.07549;-75.63293
6.07362;-75.63343
6.07331;-75.63349
6.07312;-75.63349
6.07291;-75.63346
6.07276;-75.63342
6.07225;-75.63321
6.07187;-75.6331
6.07133;-75.63314
6.07111;-75.63305
6.07014;-75.63325
6.06986;-75.63335
6.06956;-75.63352
6.06942;-75.63357
6.06939;-75.63357
6.06935;-75.63358
6.0692;-75.63358
6.06913;-75.63357
6.06875;-75.63345
6.0686;-75.63337
6.0684;-75.63329
6.06834;-75.63328
6.06801;-75.63328
6.06776;-75.6332
6.06764;-75.6332
6.0676;-75.63321
6.06752;-75.63325
6.06739;-75.63335
6.06714;-75.63363
6.06711;-75.63365
6.06709;-75.63368
6.06695;-75.63374
6.06683;-75.63374
6.06669;-75.6337
6.06648;-75.63361
6.06635;-75.63358
6.0656;-75.63349
6.06419;-75.63351
6.06392;-75.63347
6.06384;-75.63344
6.06332;-75.63315
6.06319;-75.63305
6.0627;-75.63244
6.06264;-75.63239
6.06254;-75.63233
6.06198;-75.63211
6.06193;-75.63208
6.06167;-75.63201
6.06141;-75.63201
6.06126;-75.63203
6.0612;-75.63205
6.06108;-75.63204
6.0606;-75.63182
6.05972;-75.63129
6.05967;-75.63124
6.05965;-75.63121
6.05937;-75.63018
6.05933;-75.63013
6.05931;-75.63012
6.05925;-75.63007
6.05922;-75.63006
6.05833;-75.6301
6.05818;-75.63012
6.05808;-75.63015
6.05804;-75.63015
6.05801;-75.63016
6.05798;-75.63016
6.05795;-75.63017
6.05792;-75.63016
6.05785;-75.63016
6.0571;-75.6299
6.05673;-75.62974
6.05639;-75.6295
6.05615;-75.62939
6.05586;-75.62931
6.05514;-75.6292
6.05474;-75.62919
6.05452;-75.62921
6.05412;-75.6293
6.05316;-75.62965
6.05288;-75.62973
6.05273;-75.62975
6.05246;-75.62974
6.05224;-75.62966
6.05143;-75.62929
6.05114;-75.62918
6.05111;-75.62918
6.05109;-75.62917
6.05089;-75.62917
6.0507;-75.62919
6.05066;-75.62921
6.05055;-75.62924
6.05049;-75.62927
6.05045;-75.6293
6.05031;-75.62934
6.0502;-75.62934
6.04993;-75.62929
6.0498;-75.62925
6.04934;-75.62902
6.04918;-75.62899
6.04903;-75.62901
6.04889;-75.62905
6.04836;-75.62927
6.04832;-75.62927
6.04821;-75.6293
6.04793;-75.6293
6.04746;-75.62921
6.04727;-75.62919
6.04708;-75.62921
6.04689;-75.6293
6.04683;-75.62935
6.04679;-75.6294
6.04674;-75.62944
6.04674;-75.62945
6.04669;-75.62951
6.04639;-75.63009
6.04633;-75.63017
6.04622;-75.63026
6.0461;-75.63029
6.04603;-75.63029
6.04531;-75.63012
6.04516;-75.63006
6.04438;-75.62938
6.04418;-75.62934
6.04356;-75.62939
6.04197;-75.62961
6.04186;-75.62961
6.04174;-75.62957
6.04168;-75.62953
6.04142;-75.6293
6.0412;-75.62915
6.04115;-75.62914
6.04113;-75.62913
6.04068;-75.62908
6.04059;-75.62905
6.04049;-75.62895
6.04048;-75.62893
6.04026;-75.62866
6.03994;-75.62837
6.039;-75.62791
6.03892;-75.62785
6.03884;-75.62777
6.03848;-75.62725
6.03811;-75.62686
6.03791;-75.62671
6.03722;-75.62632
6.03687;-75.62619
6.03655;-75.626
6.03633;-75.62584
6.03606;-75.62556
6.03606;-75.62555
6.03577;-75.62531
6.03543;-75.62509
6.03524;-75.62494
6.03499;-75.62456
6.0349;-75.62446
6.03487;-75.62444
6.03484;-75.62443
6.03481;-75.62443
6.0348;-75.62442
6.03477;-75.62442
6.0347;-75.62444
6.03466;-75.62448
6.03458;-75.62463
6.0346;-75.62516
6.03458;-75.6252
6.03456;-75.62522
6.03454;-75.62523
6.03452;-75.62525
6.03444;-75.62527
6.03439;-75.62527
6.03436;-75.62526
6.03434;-75.62526
6.03363;-75.62463
6.03355;-75.62459
6.03343;-75.62455
6.03328;-75.62452
6.03319;-75.62446
6.03315;-75.6244
6.03312;-75.62437
6.03309;-75.6243
6.03304;-75.62407
6.033;-75.62397
6.03297;-75.62393
6.03249;-75.62354
6.03245;-75.62353
6.03242;-75.62351
6.03236;-75.62349
6.0323;-75.62349
6.03219;-75.62353
6.03195;-75.6237
6.03187;-75.6237
6.0318;-75.62368
6.03176;-75.62365
6.03154;-75.62339
6.03152;-75.62338
6.0315;-75.62336
6.03143;-75.62333
6.03141;-75.62333
6.03138;-75.62334
6.03136;-75.62334
6.03134;-75.62335
6.03132;-75.62337
6.03117;-75.62363
6.03109;-75.62368
6.03102;-75.62368
6.03085;-75.6236
6.0305;-75.62332
6.03026;-75.62305
6.0302;-75.62301
6.03013;-75.62299
6.03001;-75.62299
6.02976;-75.62302
6.0297;-75.62299
6.02968;-75.62299
6.02958;-75.62287
6.02949;-75.6227
6.02945;-75.62267
6.02933;-75.62262
6.02913;-75.62258
6.02907;-75.62253
6.02902;-75.62245
6.02901;-75.62241
6.02901;-75.62234
6.02907;-75.62209
6.02906;-75.62201
6.02903;-75.62191
6.02869;-75.62134
6.02859;-75.62122
6.0285;-75.62117
6.028;-75.6211
6.02788;-75.62106
6.0272;-75.62062
6.02701;-75.62053
6.02648;-75.62036
6.02643;-75.62036
6.02631;-75.62039
6.02623;-75.62044
6.026;-75.62069
6.02591;-75.62075
6.02586;-75.62077
6.02585;-75.62078
6.02575;-75.62078
6.0257;-75.62077
6.02565;-75.62074
6.02517;-75.62028
6.02508;-75.62023
6.025;-75.62021
6.02497;-75.62021
6.02482;-75.62026
6.02462;-75.62038
6.02381;-75.62076
6.02354;-75.62084
6.02342;-75.62086
6.02328;-75.62086
6.02323;-75.62084
6.02315;-75.62083
6.02289;-75.62073
6.02256;-75.62052
6.02246;-75.6204
6.02232;-75.62029
6.022;-75.62012
6.02167;-75.61999
6.02156;-75.61992
6.0212;-75.61961
6.02093;-75.61955
6.02083;-75.6195
6.02061;-75.61927
6.02052;-75.6192
6.0204;-75.61916
6.02032;-75.61916
6.02024;-75.61918
6.02014;-75.61923
6.02011;-75.61926
6.02005;-75.6193
6.0199;-75.61953
6.01976;-75.6196
6.01968;-75.6196
6.01964;-75.61961
6.01951;-75.61961
6.01912;-75.61969
6.01906;-75.61969
6.01903;-75.61968
6.01901;-75.61968
6.01896;-75.61966
6.01873;-75.61941
6.01858;-75.61919
6.01856;-75.61914
6.01855;-75.61908
6.01855;-75.619
6.01861;-75.61885
6.01864;-75.6188
6.01865;-75.61877
6.01865;-75.61874
6.01866;-75.61872
6.01867;-75.61861
6.01862;-75.61841
6.01856;-75.61833
6.01844;-75.61826
6.01838;-75.61824
6.01835;-75.61822
6.01814;-75.61821
6.01792;-75.61824
6.01772;-75.61821
6.01716;-75.61795
6.01706;-75.61788
6.0169;-75.61772
6.01684;-75.61768
6.01666;-75.61763
6.01618;-75.61764
6.01599;-75.61762
6.01543;-75.61735
6.01529;-75.61732
6.01526;-75.61732
6.01507;-75.61726
6.01498;-75.61718
6.01495;-75.61714
6.01489;-75.61702
6.01488;-75.61698
6.01478;-75.61677
6.01466;-75.61665
6.01457;-75.61661
6.01447;-75.6166
6.01438;-75.61661
6.01428;-75.61665
6.01422;-75.61669
6.01403;-75.61678
6.01401;-75.6168
6.01387;-75.61683
6.01376;-75.61683
6.0136;-75.61681
6.01355;-75.61679
6.01341;-75.61676
6.01322;-75.61666
6.013;-75.6166
6.01291;-75.6166
6.01275;-75.61664
6.01274;-75.61666
6.01271;-75.61668
6.01268;-75.61673
6.01248;-75.61693
6.01233;-75.61703
6.01228;-75.61705
6.01222;-75.61706
6.01192;-75.61706
6.01178;-75.61702
6.01143;-75.61684
6.01135;-75.61682
6.01125;-75.61682
6.0112;-75.61683
6.01108;-75.61689
6.01088;-75.61696
6.01066;-75.61696
6.01064;-75.61697
6.0106;-75.61697
6.01049;-75.61699
6.01041;-75.61702
6.01038;-75.61704
6.01035;-75.61705
6.01032;-75.61707
6.01011;-75.61727
6.00992;-75.61742
6.00982;-75.61745
6.00964;-75.61744
6.00961;-75.61743
6.00958;-75.61743
6.00842;-75.61699
6.00833;-75.61699
6.00827;-75.617
6.00799;-75.61712
6.00798;-75.61713
6.00795;-75.61713
6.00792;-75.61714
6.00787;-75.61714
6.00779;-75.61711
6.00768;-75.61704
6.00765;-75.61703
6.00762;-75.61701
6.00738;-75.61694
6.00724;-75.61696
6.00707;-75.61702
6.00699;-75.61702
6.00687;-75.61697
6.00681;-75.61689
6.00674;-75.61654
6.0067;-75.61644
6.00667;-75.6164
6.00654;-75.6163
6.00645;-75.61626
6.00643;-75.61626
6.0064;-75.61625
6.00633;-75.61625
6.00629;-75.61626
6.00626;-75.61626
6.00624;-75.61627
6.00607;-75.61631
6.00598;-75.61631
6.00593;-75.61629
6.00591;-75.61629
6.00586;-75.61627
6.0054;-75.61597
6.00526;-75.61591
6.00506;-75.61573
6.00476;-75.6154
6.00468;-75.61534
6.00448;-75.61524
6.00433;-75.6152
6.00421;-75.61521
6.00413;-75.61524
6.00408;-75.61527
6.00368;-75.61561
6.00365;-75.61562
6.00361;-75.61562
6.00358;-75.61563
6.00356;-75.61563
6.00355;-75.61562
6.00344;-75.61557
6.00334;-75.61548
6.00331;-75.61544
6.00327;-75.61541
6.00233;-75.61513
6.00216;-75.61512
6.00205;-75.61516
6.00198;-75.6152
6.00194;-75.61524
6.00188;-75.61527
6.00158;-75.61553
6.00145;-75.61559
6.00137;-75.61559
6.00129;-75.61554
6.00126;-75.61545
6.00128;-75.61529
6.00133;-75.61514
6.00133;-75.61501
6.00132;-75.615
6.00132;-75.61497
6.0013;-75.61493
6.00122;-75.61486
6.0009;-75.61476
6.00078;-75.61468
6.00073;-75.61466
6.00066;-75.61461
6.00057;-75.61458
6.00053;-75.61458
6.0005;-75.61457
6.00007;-75.61458
5.99986;-75.61451
5.99904;-75.61401
5.9988;-75.61394
5.99873;-75.61393
5.99858;-75.61394
5.99851;-75.61397
5.99824;-75.61414
5.99807;-75.6142
5.99783;-75.61424
5.99771;-75.61428
5.99746;-75.61448
5.99736;-75.61453
5.99724;-75.61457
5.99699;-75.61457
5.99684;-75.61455
5.9968;-75.61453
5.99677;-75.6145
5.99674;-75.61443
5.99674;-75.61436
5.99677;-75.61429
5.99684;-75.61422
5.997;-75.61416
5.99705;-75.61413
5.99715;-75.61409
5.99718;-75.61407
5.99725;-75.61396
5.99729;-75.61371
5.99727;-75.61358
5.99724;-75.61353
5.99721;-75.6135
5.99718;-75.61349
5.99715;-75.61347
5.99704;-75.61344
5.99694;-75.61344
5.99688;-75.61345
5.99679;-75.61345
5.99665;-75.61341
5.99643;-75.61328
5.99637;-75.61326
5.99632;-75.61326
5.99629;-75.61325
5.99621;-75.61327
5.99617;-75.61327
5.99608;-75.61329
5.99592;-75.61329
5.99585;-75.61326
5.99558;-75.61306
5.99539;-75.61296
5.99517;-75.61288
5.99506;-75.61281
5.99483;-75.61261
5.99456;-75.61246
5.99427;-75.61235
5.99399;-75.6122
5.99388;-75.61211
5.99371;-75.612
5.99341;-75.61187
5.99302;-75.61176
5.99291;-75.61176
5.99283;-75.61178
5.99282;-75.61179
5.99279;-75.6118
5.99276;-75.61182
5.9927;-75.61189
5.99255;-75.61227
5.9925;-75.61236
5.99245;-75.61241
5.99239;-75.61245
5.99229;-75.61248
5.99221;-75.61248
5.99215;-75.61246
5.99213;-75.61244
5.9921;-75.61239
5.9921;-75.61238
5.99209;-75.61236
5.99209;-75.61231
5.99212;-75.61216
5.9922;-75.61194
5.99221;-75.61183
5.9922;-75.61175
5.99218;-75.61173
5.99215;-75.61167
5.99209;-75.6116
5.99192;-75.61148
5.99169;-75.61138
5.99152;-75.61133
5.99009;-75.61109
5.98996;-75.61104
5.9898;-75.61093
5.9896;-75.61089
5.98944;-75.61092
5.98931;-75.61098
5.98903;-75.61117
5.98901;-75.6112
5.98895;-75.61126
5.98872;-75.61167
5.9887;-75.61169
5.98869;-75.61169
5.98867;-75.6117
5.98865;-75.6117
5.98853;-75.61164
5.98849;-75.61158
5.98847;-75.61149
5.98847;-75.61126
5.98844;-75.61115
5.98823;-75.61072
5.98819;-75.61066
5.98815;-75.61062
5.98801;-75.61053
5.98778;-75.61048
5.98772;-75.61045
5.98767;-75.61044
5.98755;-75.61033
5.98736;-75.61008
5.9873;-75.61004
5.98723;-75.61001
5.98705;-75.60996
5.9869;-75.60994
5.98682;-75.60991
5.98658;-75.60986
5.98654;-75.60986
5.98629;-75.60991
5.9862;-75.6099
5.98618;-75.60988
5.98615;-75.60987
5.98612;-75.60983
5.9861;-75.60982
5.986;-75.6094
5.98586;-75.60921
5.9855;-75.60892
5.98546;-75.60891
5.98517;-75.60876
5.98509;-75.6087
5.98503;-75.60861
5.98499;-75.6085
5.98491;-75.60808
5.9849;-75.60785
5.98491;-75.6078
5.98512;-75.60749
5.98514;-75.60738
5.98514;-75.60726
5.98516;-75.60709
5.98518;-75.60704
5.98527;-75.60692
5.98542;-75.60676
5.9855;-75.6067
5.98558;-75.60668
5.98571;-75.60668
5.98606;-75.60675
5.98615;-75.60675
5.9862;-75.60673
5.98622;-75.60671
5.98624;-75.6067
5.98654;-75.60625
5.98655;-75.60621
5.98655;-75.60616
5.98653;-75.60611
5.98649;-75.60607
5.98648;-75.60607
5.9864;-75.60604
5.9861;-75.60607
5.98598;-75.60606
5.98589;-75.60601
5.98555;-75.60576
5.98549;-75.60568
5.98541;-75.60546
5.98541;-75.60541
5.98542;-75.60539
5.98542;-75.60537
5.98544;-75.60532
5.98546;-75.60517
5.98545;-75.60512
5.98544;-75.6051
5.98538;-75.60504
5.98533;-75.60501
5.98527;-75.60499
5.98524;-75.60499
5.98522;-75.60498
5.98508;-75.60498
5.98495;-75.605
5.98489;-75.605
5.98484;-75.60501
5.98475;-75.60499
5.98472;-75.60497
5.98469;-75.60496
5.98466;-75.60491
5.98465;-75.60486
5.9846;-75.60476
5.98454;-75.60471
5.98431;-75.60465
5.98426;-75.60465
5.98421;-75.60466
5.98416;-75.60466
5.984;-75.60469
5.98378;-75.60467
5.9836;-75.60459
5.98336;-75.60443
5.9833;-75.60434
5.98328;-75.60426
5.98328;-75.60414
5.98327;-75.60411
5.98327;-75.60407
5.98324;-75.60398
5.98319;-75.60394
5.98315;-75.60393
5.98311;-75.60393
5.98309;-75.60392
5.98306;-75.60392
5.98286;-75.60397
5.98279;-75.604
5.98266;-75.60398
5.98254;-75.60391
5.9825;-75.60387
5.98242;-75.60366
5.98234;-75.60361
5.98228;-75.60359
5.98185;-75.60366
5.9818;-75.60366
5.98176;-75.60365
5.98173;-75.60365
5.98154;-75.6036
5.98081;-75.60313
5.98058;-75.60294
5.98041;-75.60275
5.98014;-75.60251
5.97998;-75.60241
5.97989;-75.60233
5.97985;-75.60228
5.97983;-75.60224
5.9798;-75.60207
5.97981;-75.60171
5.97978;-75.60158
5.97976;-75.60155
5.97975;-75.60151
5.97973;-75.60147
5.97972;-75.60142
5.9797;-75.60139
5.9797;-75.60127
5.97976;-75.60113
5.97982;-75.6011
5.97983;-75.6011
5.98008;-75.60096
5.98011;-75.60091
5.98013;-75.60089
5.98013;-75.60087
5.98014;-75.60085
5.98014;-75.60084
5.98013;-75.60083
5.98013;-75.60081
5.98009;-75.60077
5.98008;-75.60075
5.98005;-75.60074
5.97968;-75.60048
5.97948;-75.60039
5.97943;-75.60038
5.97938;-75.60038
5.97888;-75.60046
5.97878;-75.60049
5.97866;-75.60057
5.97846;-75.60075
5.9784;-75.60079
5.97837;-75.60082
5.97833;-75.60084
5.97828;-75.60085
5.97822;-75.60085
5.97815;-75.60083
5.97811;-75.60081
5.97802;-75.60074
5.97795;-75.6007
5.97764;-75.60041
5.97707;-75.60011
5.97693;-75.60002
5.9769;-75.59999
5.97686;-75.59992
5.97685;-75.59988
5.97689;-75.59958
5.97702;-75.59912
5.97708;-75.59879
5.97708;-75.59868
5.97706;-75.59861
5.97703;-75.59856
5.97701;-75.59854
5.97691;-75.5985
5.97686;-75.5985
5.97681;-75.59849
5.97638;-75.59851
5.97595;-75.59845
5.97584;-75.5984
5.97579;-75.59835
5.97578;-75.59832
5.97577;-75.59831
5.97577;-75.59824
5.97578;-75.59819
5.9758;-75.59816
5.97581;-75.59811
5.97588;-75.59792
5.97589;-75.59774
5.97586;-75.59762
5.97584;-75.59759
5.97583;-75.59756
5.97578;-75.59751
5.97573;-75.59749
5.97569;-75.5975
5.97566;-75.5975
5.9754;-75.59759
5.97532;-75.59759
5.97523;-75.59757
5.97489;-75.59739
5.97478;-75.59737
5.97463;-75.59737
5.97451;-75.59741
5.97433;-75.59752
5.9742;-75.59762
5.97406;-75.59768
5.97401;-75.59769
5.97396;-75.59769
5.97384;-75.59767
5.9735;-75.59754
5.97341;-75.59748
5.97335;-75.59742
5.97329;-75.59726
5.97328;-75.59711
5.9733;-75.59701
5.97334;-75.59695
5.97351;-75.59676
5.97354;-75.59671
5.97356;-75.59663
5.97356;-75.59661
5.97344;-75.59626
5.97341;-75.5962
5.97337;-75.59616
5.97335;-75.59615
5.97333;-75.59613
5.9733;-75.59612
5.97326;-75.59612
5.97323;-75.59611
5.97281;-75.59612
5.97219;-75.59623
5.97211;-75.59623
5.97207;-75.59622
5.97199;-75.59618
5.97192;-75.59612
5.97185;-75.59596
5.9718;-75.59577
5.97177;-75.59573
5.97166;-75.59563
5.97144;-75.5955
5.97133;-75.59541
5.97121;-75.59534
5.97109;-75.59524
5.97105;-75.59519
5.9709;-75.59493
5.97084;-75.59486
5.97075;-75.59479
5.97053;-75.59466
5.97034;-75.59451
5.97017;-75.59446
5.97002;-75.59439
5.96997;-75.59435
5.96981;-75.59426
5.96962;-75.59419
5.96922;-75.59412
5.96917;-75.59412
5.96852;-75.59401
5.96829;-75.59394
5.96816;-75.59387
5.96812;-75.59383
5.9681;-75.59379
5.96808;-75.59372
5.96808;-75.59366
5.96807;-75.59361
5.96807;-75.5934
5.96801;-75.59321
5.96782;-75.59286
5.96743;-75.59236
5.96721;-75.59212
5.96685;-75.59192
5.9668;-75.59191
5.96665;-75.59184
5.96655;-75.59176
5.96646;-75.59163
5.96632;-75.5911
5.96627;-75.59101
5.96606;-75.59072
5.96587;-75.59035
5.96582;-75.59015
5.96578;-75.58977
5.96575;-75.58968
5.96569;-75.58956
5.96434;-75.58813
5.96382;-75.58766
5.96369;-75.58748
5.96359;-75.58739
5.96353;-75.58736
5.96338;-75.58731
5.9631;-75.58725
5.96309;-75.58724
5.96276;-75.58717
5.96221;-75.58691
5.96159;-75.58653
5.96154;-75.58652
5.96145;-75.58652
5.96102;-75.58682
5.96095;-75.58685
5.9604;-75.5869
5.96011;-75.58689
5.95996;-75.58687
5.95946;-75.58662
5.95924;-75.58657
5.95908;-75.5866
5.95878;-75.58672
5.95872;-75.58672
5.95821;-75.58649
5.9576;-75.58633
5.9572;-75.58617
5.95694;-75.58596
5.9568;-75.58581
5.95663;-75.58568
5.95651;-75.58563
5.95632;-75.58558
5.95608;-75.58555
5.95585;-75.58555
5.95576;-75.58557
5.95546;-75.58569
5.95534;-75.58572
5.9547;-75.58579
5.9546;-75.58577
5.95453;-75.58572
5.95444;-75.58553
5.95436;-75.5854
5.95419;-75.5852
5.95365;-75.58478
5.95317;-75.5845
5.95298;-75.58443
5.95291;-75.58442
5.95275;-75.58442
5.95127;-75.58474
5.95098;-75.58474
5.9496;-75.58458
5.94888;-75.58453
5.94854;-75.58444
5.94805;-75.58427
5.94799;-75.58426
5.94778;-75.58426
5.94736;-75.58431
5.94718;-75.58431
5.94711;-75.58429
5.94692;-75.5842
5.94678;-75.58411
5.94654;-75.58392
5.94644;-75.58387
5.94634;-75.58385
5.94604;-75.58391
5.94589;-75.5839
5.94543;-75.58374
5.94526;-75.58371
5.94502;-75.58374
5.9447;-75.58383
5.94416;-75.58389
5.94337;-75.58385
5.94328;-75.58386
5.94194;-75.58417
5.94171;-75.5842
5.94107;-75.58407
5.94081;-75.58405
5.94053;-75.58408
5.94013;-75.58407
5.94001;-75.5841
5.93996;-75.58413
5.93992;-75.58418
5.93979;-75.5843
5.93972;-75.58442
5.93965;-75.5845
5.9396;-75.58454
5.93955;-75.58456
5.9387;-75.58453
5.93838;-75.58446
5.9382;-75.58439
5.93787;-75.58416
5.9377;-75.58399
5.9374;-75.58358
5.93729;-75.58348
5.93681;-75.58312
5.93663;-75.58301
5.93623;-75.58281
5.936;-75.58266
5.93591;-75.58258
5.93574;-75.58236
5.93564;-75.58226
5.93557;-75.58221
5.93536;-75.58211
5.93497;-75.58199
5.93414;-75.58188
5.93373;-75.5817
5.93366;-75.58168
5.93321;-75.58162
5.93303;-75.58156
5.93236;-75.58122
5.93231;-75.58117
5.93225;-75.58105
5.93222;-75.5808
5.93218;-75.58069
5.93214;-75.58065
5.93147;-75.58028
5.93115;-75.58016
5.93108;-75.58012
5.93094;-75.57996
5.93071;-75.57959
5.93048;-75.57905
5.93044;-75.57898
5.93036;-75.57889
5.93023;-75.57879
5.92984;-75.57866
5.92781;-75.57854
5.92762;-75.57849
5.92754;-75.57845
5.92702;-75.57809
5.92693;-75.57805
5.92685;-75.57803
5.9264;-75.57801
5.92534;-75.57765
5.92524;-75.57763
5.92499;-75.57761
5.92334;-75.5777
5.92281;-75.57777
5.92143;-75.57823
5.92129;-75.57831
5.92124;-75.57835
